now there vol           : 200
now there vol           : 229
fpga_dcop_07,4,4
fpga_dcop_04,3,3
fpga_dcop_05,3,3
fpga_dcop_02,2,2
fpga_dcop_03,2,2
fpga_dcop_01,2,2
lpi_bgprtr,6,6
orani678,405,405
adder_dcop_50,82,82
adder_dcop_51,82,82
meg1,112,112
msc01050,84,84
aircraft,9,9
add20,62,62
pde900,60,60
bips98_606,40,40
bwm200,4,4
n4c5-b10,14,14
n4c5-b11,0,0
CollegeMsg,578,578
scrs8-2b,39,39
scrs8-2c,39,39
cage9,552,552
cage8,199,199
cage5,18,18
cage4,10,10
cage7,72,72
cage6,40,40
scrs8-2r,170,170
qiulp,52,52
lock2232,48,48
netz4504,0,0
p2p-Gnutella06,1994,1994
p2p-Gnutella05,2115,2115
p2p-Gnutella04,2740,2740
p2p-Gnutella09,1448,1448
p2p-Gnutella08,1122,1122
t2dal_e,0,0
t2dal_a,86,86
str_0,23,23
memplus,186,186
n3c6-b2,61,61
ch7-8-b2,914,914
n3c6-b1,13,13
n3c6-b6,2449,2449
n3c6-b7,2855,2855
Trefethen_700,563,563
n3c6-b5,1945,1945
n3c6-b8,2289,2289
n3c6-b9,1221,1221
M10PI_n1,4,4
G31,2001,2001
G30,2000,2000
G33,100,100
G32,0,0
G35,1055,1055
G34,0,0
G37,1030,1030
G36,1037,1037
G39,1055,1055
G38,1036,1036
lpi_gosh,267,267
illc1033,20,20
qh882,16,16
lp_scagr25,6,6
slptsk,196,196
dwt_346,34,34
rgg010,10,10
poisson2D,37,37
CAG_mat364,106,106
cegb3024,92,92
dwt_162,14,14
grid1_dual,0,0
rbsb480,96,96
bfwa62,11,11
n4c6-b15,0,0
n4c6-b14,96,96
n4c6-b13,1140,1140
n3c6-b11,0,0
lshp3025,114,114
LeGresley_2508,36,36
lap_25,10,10
fs_541_1,37,37
fs_541_3,37,37
fs_541_2,37,37
fs_541_4,37,37
mcfe,133,133
lhr02,22,22
lhr01,63,63
lhr04,93,93
big,132,132
ex1,40,40
GD01_Acap,23,23
lp_shell,30,30
bcsstk26,132,132
bcsstk27,68,68
bcsstk22,8,8
bcsstk23,552,552
bcsstk20,14,14
bcsstk21,0,0
shl_0,6,6
dwt_2680,64,64
lp_perold,81,81
cat_ears_2_4,289,289
cat_ears_2_1,14,14
bcsstm20,0,0
bcsstm21,0,0
bcsstm22,0,0
bcsstm23,0,0
bcsstm24,0,0
gemat1,125,125
bcsstm26,0,0
bcsstm27,68,68
cat_ears_4_1,16,16
ex21,94,94
fpga_dcop_18,2,2
ex23,86,86
ex22,38,38
ex25,68,68
ex24,92,92
ex27,100,100
ex26,148,148
fpga_dcop_11,2,2
ex28,92,92
hep-th,479,479
fpga_dcop_12,2,2
fpga_dcop_15,2,2
fpga_dcop_14,2,2
