ex9,3363,3363,99471,DNF,DNF,DNF,DNF
rdb800l,800,800,4640,DNF,DNF,DNF,DNF
cep1,1521,4769,8233,4,4,DNF,DNF
qh768,768,768,2934,14,344,DNF,DNF
jpwh_991,991,991,6027,DNF,DNF,DNF,DNF
gas11,459,860,2166,6,1,DNF,DNF
watt_1,1856,1856,11360,DNF,DNF,DNF,DNF
msc04515,4515,4515,97707,DNF,DNF,DNF,DNF
lp_woodw,1098,8418,37487,56,122,DNF,DNF
lop163,163,163,935,16,40,DNF,DNF
Chem97ZtZ,2541,2541,7361,0,3,0,1
extr1b,2836,2836,11404,14,54,DNF,DNF
relat5,276,33,1058,10,1,10,4
gent113,113,113,655,17,1,DNF,DNF
plbuckle,1282,1282,30644,0,4,DNF,DNF
bcsstk13,2003,2003,83883,DNF,DNF,DNF,DNF
bcsstk12,1473,1473,34241,DNF,DNF,DNF,DNF
bcsstk11,1473,1473,34241,DNF,DNF,DNF,DNF
bcsstk10,1086,1086,22070,DNF,DNF,DNF,DNF
bcsstk14,1806,1806,63454,DNF,DNF,DNF,DNF
bcsstk19,817,817,6853,6,2,DNF,DNF
gams10a,114,171,407,2,1,2,1
Stranke94,10,10,90,10,0,10,1
lnsp3937,3937,3937,25407,DNF,DNF,DNF,DNF
lp_ganges,1309,1706,6937,DNF,DNF,DNF,DNF
LeGresley_4908,4908,4908,30482,DNF,DNF,CNO,CNO
S40PI_n1,2027,2027,5007,4,3,DNF,DNF
m3plates,6639,6639,6639,0,8,0,1
will199,199,199,701,14,2,DNF,DNF
as-735,6474,6474,26467,DNF,DNF,DNF,DNF
lpi_pilot4i,410,1123,5264,47,79647,DNF,DNF
ex36,3079,3079,53843,DNF,DNF,DNF,DNF
ex37,3565,3565,67591,DNF,DNF,DNF,DNF
olm5000,5000,5000,19996,2,16,DNF,DNF
ex32,1159,1159,11343,DNF,DNF,DNF,DNF
ex33,1733,1733,22189,DNF,DNF,DNF,DNF
fpga_dcop_08,1220,1220,5888,2,2,DNF,DNF
ex31,3909,3909,115357,DNF,DNF,DNF,DNF
fpga_dcop_06,1220,1220,5860,2,2,DNF,DNF
fpga_dcop_07,1220,1220,5855,2,2,DNF,DNF
fpga_dcop_04,1220,1220,5884,2,2,DNF,DNF
fpga_dcop_05,1220,1220,5852,2,2,DNF,DNF
fpga_dcop_02,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_03,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_01,1220,1220,5892,2,2,DNF,DNF
lpi_bgprtr,20,40,70,4,0,4,1
orani678,2529,2529,90158,DNF,DNF,DNF,DNF
adder_dcop_50,1813,1813,11246,18,11,DNF,DNF
adder_dcop_51,1813,1813,11246,18,11,DNF,DNF
meg1,2904,2904,58142,DNF,DNF,DNF,DNF
msc01050,1050,1050,29156,DNF,DNF,DNF,DNF
aircraft,3754,7517,20267,6,26,DNF,DNF
add20,2395,2395,17319,50,1027,DNF,DNF
pde900,900,900,4380,DNF,DNF,DNF,DNF
bips98_606,7135,7135,34738,DNF,DNF,DNF,DNF
bwm200,200,200,796,4,1,DNF,DNF
n4c5-b10,120,630,1320,14,5,DNF,DNF
n4c5-b11,10,120,120,0,0,0,1
CollegeMsg,1350,1862,20296,DNF,DNF,DNF,DNF
scrs8-2b,1820,3499,7367,22,5,DNF,DNF
scrs8-2c,1820,3499,7367,22,5,DNF,DNF
cage9,3534,3534,41594,DNF,DNF,DNF,DNF
cage8,1015,1015,11003,DNF,DNF,DNF,DNF
cage5,37,37,233,14,1,14,1
cage4,9,9,49,9,0,9,1
cage7,340,340,3084,DNF,DNF,DNF,DNF
cage6,93,93,785,DNF,DNF,DNF,DNF
scrs8-2r,14364,27691,58439,22,610,DNF,DNF
qiulp,1192,1900,4492,40,34828,DNF,DNF
lock2232,2208,2208,80352,DNF,DNF,DNF,DNF
netz4504,1961,1961,5156,0,3,0,1
p2p-Gnutella06,3739,8638,31525,DNF,DNF,CNO,CNO
p2p-Gnutella05,3850,8728,31839,DNF,DNF,CNO,CNO
p2p-Gnutella04,4935,10856,39994,DNF,DNF,CNO,CNO
p2p-Gnutella09,3055,8038,26013,DNF,DNF,CNO,CNO
p2p-Gnutella08,2465,6221,20777,DNF,DNF,CNO,CNO
t2dal_e,4257,4257,4257,0,3,0,1
t2dal_a,4257,4257,37465,DNF,DNF,DNF,DNF
str_0,363,363,2454,DNF,DNF,DNF,DNF
memplus,17758,17758,126150,DNF,DNF,DNF,DNF
n3c6-b2,455,105,1365,DNF,DNF,DNF,DNF
ch7-8-b2,11760,1176,35280,DNF,DNF,DNF,DNF
n3c6-b1,105,15,210,11,1,11,1
n3c6-b6,6435,5005,45045,DNF,DNF,DNF,DNF
n3c6-b7,6435,6435,51480,DNF,DNF,DNF,DNF
Trefethen_700,700,700,12654,DNF,DNF,DNF,DNF
n3c6-b5,5005,3003,30030,DNF,DNF,DNF,DNF
n3c6-b8,4935,6435,44415,DNF,DNF,DNF,DNF
n3c6-b9,2511,4935,25110,DNF,DNF,DNF,DNF
M10PI_n1,527,527,1317,4,1,DNF,DNF
G31,2000,2000,39980,DNF,DNF,DNF,DNF
G30,2000,2000,39980,DNF,DNF,DNF,DNF
G33,2000,2000,8000,DNF,DNF,DNF,DNF
G32,2000,2000,8000,0,3,0,1
G35,2000,2000,23556,DNF,DNF,DNF,DNF
G34,2000,2000,8000,0,3,0,1
G37,2000,2000,23570,DNF,DNF,DNF,DNF
G36,2000,2000,23532,DNF,DNF,DNF,DNF
G39,2000,2000,23556,DNF,DNF,DNF,DNF
G38,2000,2000,23558,DNF,DNF,DNF,DNF
lpi_gosh,3790,13455,99953,DNF,DNF,DNF,DNF
illc1033,1033,320,4732,12,1,DNF,DNF
qh882,882,882,3354,8,3,DNF,DNF
lp_scagr25,471,671,1725,6,1,DNF,DNF
slptsk,2861,3347,72465,196,1350,DNF,DNF
dwt_346,346,346,3226,32,7914,DNF,DNF
rgg010,10,10,76,8,0,8,1
poisson2D,367,367,2417,DNF,DNF,DNF,DNF
CAG_mat364,364,364,13585,DNF,DNF,DNF,DNF
cegb3024,2996,2996,79848,DNF,DNF,DNF,DNF
dwt_162,162,162,1182,14,2,DNF,DNF
grid1_dual,224,224,840,0,1,DNF,DNF
rbsb480,480,480,17088,DNF,DNF,DNF,DNF
bfwa62,62,62,450,11,1,11,416
n4c6-b15,60,920,960,0,1,0,1
n4c6-b14,920,6300,13800,DNF,DNF,DNF,DNF
n4c6-b13,6300,25605,88200,DNF,DNF,DNF,DNF
n3c6-b11,60,630,720,0,1,0,1
lshp3025,3025,3025,20833,DNF,DNF,DNF,DNF
LeGresley_2508,2508,2508,16727,DNF,DNF,CNO,CNO
lap_25,25,25,169,10,1,10,1
fs_541_1,541,541,4285,37,38634,DNF,DNF
fs_541_3,541,541,4285,37,38836,DNF,DNF
fs_541_2,541,541,4285,37,39259,DNF,DNF
fs_541_4,541,541,4285,37,38750,DNF,DNF
mcfe,765,765,24382,DNF,DNF,DNF,DNF
lhr02,2954,2954,37206,22,35,DNF,DNF
lhr01,1477,1477,18592,DNF,DNF,DNF,DNF
lhr04,4101,4101,82682,DNF,DNF,DNF,DNF
big,13209,13209,91465,DNF,DNF,DNF,DNF
ex1,216,216,4352,40,37,40,15640
GD01_Acap,196,178,645,22,13,DNF,DNF
lp_shell,536,1777,3558,19,196,DNF,DNF
bcsstk26,1922,1922,30336,DNF,DNF,DNF,DNF
bcsstk27,1224,1224,56126,DNF,DNF,DNF,DNF
bcsstk22,138,138,696,8,1,DNF,DNF
bcsstk23,3134,3134,45178,DNF,DNF,DNF,DNF
bcsstk20,485,485,3135,12,3,DNF,DNF
bcsstk21,3600,3600,26600,0,26,0,1
shl_0,663,663,1687,2,1,DNF,DNF
dwt_2680,2680,2680,25026,DNF,DNF,DNF,DNF
lp_perold,625,1506,6148,DNF,DNF,DNF,DNF
cat_ears_2_4,1009,2689,7982,DNF,DNF,DNF,DNF
cat_ears_2_1,85,85,254,14,2,DNF,DNF
bcsstm20,485,485,485,0,1,0,1
bcsstm21,3600,3600,3600,0,2,0,1
bcsstm22,138,138,138,0,0,0,1
bcsstm23,3134,3134,3134,0,2,0,1
bcsstm24,3562,3562,3562,0,2,0,1
gemat1,4929,10595,47369,DNF,DNF,DNF,DNF
bcsstm26,1922,1922,1922,0,1,0,1
bcsstm27,1224,1224,56126,DNF,DNF,DNF,DNF
cat_ears_4_1,377,313,938,15,9,DNF,DNF
ex21,656,656,19144,62,37236,DNF,DNF
fpga_dcop_18,1220,1220,5892,2,2,DNF,DNF
ex23,1409,1409,43703,DNF,DNF,DNF,DNF
ex22,839,839,22715,30,8,DNF,DNF
ex25,848,848,24612,DNF,DNF,DNF,DNF
ex24,2283,2283,48737,DNF,DNF,DNF,DNF
ex27,974,974,40782,DNF,DNF,DNF,DNF
ex26,2163,2163,94033,DNF,DNF,DNF,DNF
fpga_dcop_11,1220,1220,5892,2,2,DNF,DNF
ex28,2603,2603,77781,DNF,DNF,DNF,DNF
hep-th,7610,7610,31502,DNF,DNF,DNF,DNF
fpga_dcop_12,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_15,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_14,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_17,1220,1220,5892,2,2,DNF,DNF
fpga_dcop_16,1220,1220,5892,2,2,DNF,DNF
t2dal,4257,4257,37465,DNF,DNF,DNF,DNF
gemat12,4929,4929,33111,DNF,DNF,DNF,DNF
gemat11,4929,4929,33185,DNF,DNF,DNF,DNF
ash331,331,104,662,9,1,DNF,DNF
soc-sign-bitcoin-otc,4814,5858,35592,DNF,DNF,CNO,CNO
lhr04c,4101,4101,82682,DNF,DNF,DNF,DNF
cz2548,2548,2548,25674,19,1669,DNF,DNF
ch3-3-b2,6,18,18,0,0,0,1
ch3-3-b1,18,9,36,5,0,5,1
lp_capri,271,482,1896,32,7016,DNF,DNF
ch7-8-b1,1176,56,2352,DNF,DNF,DNF,DNF
lpi_reactor,318,808,2591,24,45,DNF,DNF
lp_sc205,205,317,665,5,2,DNF,DNF
lp_bore3d,233,334,1448,21,1,DNF,DNF
ex29,2870,2870,23754,DNF,DNF,DNF,DNF
uk,4824,4824,13674,DNF,DNF,DNF,DNF
N_pid,2854,3923,8054,10,3294,DNF,DNF
problem1,415,415,2779,DNF,DNF,DNF,DNF
tomography,500,500,28726,DNF,DNF,DNF,DNF
rw5151,5151,5151,20199,DNF,DNF,DNF,DNF
fs_680_1,680,680,2646,12,2,DNF,DNF
nnc666,666,666,4044,36,6109,DNF,DNF
Sieber,2290,2290,14873,8,276,DNF,DNF
rosen10,2056,6152,64192,8,21,DNF,DNF
TS,2142,2142,45262,0,11,DNF,DNF
662_bus,662,662,2474,24,9703,DNF,DNF
lp_25fv47,820,1876,10705,DNF,DNF,DNF,DNF
d_dyn1,87,87,238,5,1,5,8
flower_8_1,625,513,1538,24,11453,DNF,DNF
tuma1,22967,22967,87760,DNF,DNF,DNF,DNF
tuma2,12992,12992,49365,DNF,DNF,DNF,DNF
cryg10000,10000,10000,49699,DNF,DNF,DNF,DNF
LF10,18,18,82,4,0,4,1
soc-sign-bitcoin-alpha,3286,3754,24186,DNF,DNF,CNO,CNO
G26,2000,2000,39980,DNF,DNF,DNF,DNF
G27,2000,2000,39980,DNF,DNF,DNF,DNF
G24,2000,2000,39980,DNF,DNF,DNF,DNF
G25,2000,2000,39980,DNF,DNF,DNF,DNF
G22,2000,2000,39980,DNF,DNF,DNF,DNF
G23,2000,2000,39980,DNF,DNF,DNF,DNF
G20,800,800,9344,DNF,DNF,DNF,DNF
G21,800,800,9334,DNF,DNF,DNF,DNF
lp_finnis,497,1064,2760,36,200,DNF,DNF
G28,2000,2000,39980,DNF,DNF,DNF,DNF
G29,2000,2000,39980,DNF,DNF,DNF,DNF
ge,10099,16369,44825,DNF,DNF,DNF,DNF
p05,5090,9590,59045,DNF,DNF,DNF,DNF
can_292,292,292,2540,36,778,DNF,DNF
flower_4_1,121,129,386,23,3764,DNF,DNF
flower_4_4,1837,5529,16466,DNF,DNF,DNF,DNF
tols2000,2000,2000,5184,0,2,DNF,DNF
mesh1em1,48,48,306,18,3,18,418
mesh1em6,48,48,306,18,3,18,420
adder_dcop_09,1813,1813,11239,18,13,DNF,DNF
adder_dcop_08,1813,1813,11242,18,11,DNF,DNF
lp_pilot_ja,940,2267,14977,DNF,DNF,DNF,DNF
adder_dcop_05,1813,1813,11097,18,11,DNF,DNF
adder_dcop_04,1813,1813,11107,18,11,DNF,DNF
adder_dcop_07,1813,1813,11226,18,10,DNF,DNF
adder_dcop_06,1813,1813,11224,18,12,DNF,DNF
adder_dcop_01,1813,1813,11156,18,10,DNF,DNF
adder_dcop_03,1813,1813,11148,18,11,DNF,DNF
adder_dcop_02,1813,1813,11246,18,11,DNF,DNF
ncvxqp9,16554,16554,54040,30,51673,DNF,DNF
fd18,16428,16428,63406,DNF,DNF,DNF,DNF
fd15,11532,11532,44206,DNF,DNF,DNF,DNF
ncvxqp1,12111,12111,73963,DNF,DNF,DNF,DNF
fd12,7500,7500,28462,DNF,DNF,DNF,DNF
aug2dc,30200,30200,80000,0,1036,0,1
rdb2048_noL,2048,2048,12032,DNF,DNF,DNF,DNF
kneser_6_2_1,601,676,2027,DNF,DNF,DNF,DNF
west0067,67,67,294,12,1,12,5410
lp_gfrd_pnc,616,1160,2445,8,39,DNF,DNF
gen2,1121,3264,81855,DNF,DNF,DNF,DNF
gen1,769,2561,63086,DNF,DNF,DNF,DNF
jan99jac040,13694,13694,82842,DNF,DNF,DNF,DNF
tols90,90,90,1746,18,0,DNF,DNF
oscil_dcop_06,430,430,1544,2,1,DNF,DNF
lp_bandm,305,472,2494,23,1215,DNF,DNF
odepa400,400,400,1201,3,1,3,352
gams30am,354,531,1287,2,1,2,7
bcspwr01,39,39,131,6,1,6,1
fxm2-16,3900,7335,32972,DNF,DNF,DNF,DNF
bcsstm37,14005,14005,15525,0,46,0,1
bcsstm35,15803,15803,20619,0,65,0,1
bcsstm34,588,588,24270,DNF,DNF,DNF,DNF
can_268,268,268,3082,36,90,DNF,DNF
bcsstm39,46772,46772,46772,0,1275,0,1
bcsstm38,5199,5199,10485,0,6,0,1
cti,16840,16840,96464,DNF,DNF,DNF,DNF
lp_pilot,1441,4860,44375,DNF,DNF,DNF,DNF
FA,5018,10469,72176,DNF,DNF,DNF,DNF
p6000,2095,7947,19826,2,12,2,12
bcsstk34,588,588,21418,DNF,DNF,DNF,DNF
lshp1882,1882,1882,12904,DNF,DNF,DNF,DNF
circuit204,1020,1020,5883,41,22812,DNF,DNF
coater1,1348,1345,19457,DNF,DNF,DNF,DNF
g7jac010sc,2880,2880,19635,DNF,DNF,DNF,DNF
lowThrust_2,2312,2312,26261,DNF,DNF,DNF,DNF
lowThrust_3,7064,7064,80645,DNF,DNF,DNF,DNF
lowThrust_1,582,582,6133,DNF,DNF,DNF,DNF
S40PI_n,2182,2182,5341,6,4,DNF,DNF
hydr1,5308,5308,23752,DNF,DNF,DNF,DNF
GL7d11,783,60,1513,23,12,DNF,DNF
GL7d10,1,8,8,1,0,1,1
GL7d12,8769,1019,37519,DNF,DNF,DNF,DNF
fs_183_6,183,183,1069,21,3,DNF,DNF
fs_183_4,183,183,1069,21,3,DNF,DNF
fs_183_3,183,183,1069,21,3,DNF,DNF
fs_183_1,183,183,1069,21,3,DNF,DNF
photogrammetry,1388,390,11816,DNF,DNF,CNO,CNO
MISKnowledgeMap,2427,2427,57022,DNF,DNF,CNO,CNO
well1033,1033,320,4732,12,1,DNF,DNF
aug3d,24300,24300,69984,0,803,0,1
saylr3,1000,1000,3750,DNF,DNF,DNF,DNF
saylr1,238,238,1128,DNF,DNF,DNF,DNF
adder_dcop_31,1813,1813,11246,18,12,DNF,DNF
robot24c1_mat5,404,302,15118,DNF,DNF,CNO,CNO
farm,7,17,41,4,0,4,1
linverse,11999,11999,95977,6,256,DNF,DNF
robot,120,120,870,12,1,DNF,DNF
adder_dcop_39,1813,1813,11246,18,11,DNF,DNF
delaunay_n13,8192,8192,49094,DNF,DNF,DNF,DNF
delaunay_n12,4096,4096,24528,DNF,DNF,DNF,DNF
08blocks,300,300,592,0,1,0,1
delaunay_n10,1024,1024,6112,DNF,DNF,DNF,DNF
delaunay_n14,16384,16384,98244,DNF,DNF,DNF,DNF
dw4096,8192,8192,41746,DNF,DNF,DNF,DNF
Trefethen_500,500,500,8478,DNF,DNF,DNF,DNF
can_445,445,445,3809,DNF,DNF,DNF,DNF
dwt_492,492,492,3156,0,1,DNF,DNF
reorientation_2,1544,1544,17910,14,384,CNO,CNO
cage,366,366,5124,0,1,INC,INC
impcol_a,207,207,572,7,1,DNF,DNF
impcol_c,137,137,411,14,4,DNF,DNF
impcol_b,59,59,312,10,1,10,434
impcol_e,225,225,1308,12,4,DNF,DNF
impcol_d,425,425,1339,15,413,DNF,DNF
adder_dcop_18,1813,1813,11246,18,12,DNF,DNF
adder_dcop_19,1813,1813,11245,18,11,DNF,DNF
3elt,4720,4720,27444,DNF,DNF,DNF,DNF
adder_dcop_17,1813,1813,11246,18,11,DNF,DNF
adder_dcop_14,1813,1813,11246,18,11,DNF,DNF
adder_dcop_15,1813,1813,11246,18,11,DNF,DNF
adder_dcop_12,1813,1813,11246,18,13,DNF,DNF
adder_dcop_13,1813,1813,11245,18,11,DNF,DNF
adder_dcop_10,1813,1813,11232,18,10,DNF,DNF
l9,244,1483,4659,21,659,DNF,DNF
odepb400,399,399,399,0,1,0,1
lp_sierra,1227,2735,8001,DNF,DNF,DNF,DNF
xingo3012,20944,20944,74386,DNF,DNF,DNF,DNF
wb-cs-stanford,7053,9215,36854,6,416,CNO,CNO
geom,6158,6158,23796,DNF,DNF,DNF,DNF
viscoplastic1,4326,4326,61166,DNF,DNF,DNF,DNF
lp_pilot4,410,1123,5264,47,79910,DNF,DNF
lp_nug15,6330,22275,94950,DNF,DNF,DNF,DNF
lp_nug12,3192,8856,38304,DNF,DNF,DNF,DNF
west2021,2021,2021,7353,11,7,DNF,DNF
c-27,4563,4563,31375,DNF,DNF,DNF,DNF
lp_etamacro,400,816,2537,DNF,DNF,DNF,DNF
lp_ship12l,1042,5533,16276,8,23,DNF,DNF
Trefethen_200b,199,199,2873,DNF,DNF,CNO,CNO
lp_ship12s,1042,2869,8284,8,6,DNF,DNF
l30,2701,16281,52070,DNF,DNF,DNF,DNF
gre_512,512,512,2192,DNF,DNF,DNF,DNF
can_715,715,715,6665,DNF,DNF,DNF,DNF
M40PI_n1,2027,2027,5007,4,3,DNF,DNF
oscil_trans_01,430,430,1614,2,1,CNO,CNO
oscil_dcop_43,430,430,1544,2,1,DNF,DNF
bcsstm07,420,420,7252,DNF,DNF,DNF,DNF
bcsstm04,132,132,132,0,0,0,1
oscil_dcop_40,430,430,1544,2,1,DNF,DNF
bcsstm02,66,66,66,0,0,0,1
bcsstm03,112,112,112,0,0,0,1
oscil_dcop_45,430,430,1544,2,1,DNF,DNF
oscil_dcop_44,430,430,1544,2,1,DNF,DNF
oscil_dcop_49,430,430,1544,2,1,DNF,DNF
oscil_dcop_48,430,430,1544,2,1,DNF,DNF
bcsstm08,1074,1074,1074,0,1,0,1
olm2000,2000,2000,7996,2,3,2,8480
Trec7,11,35,147,8,0,8,1
dwt_59,59,59,267,8,1,8,21
fxm3_6,5026,5026,94026,DNF,DNF,DNF,DNF
USpowerGrid,4941,4941,13188,16,1084,DNF,DNF
lshp2233,2233,2233,15337,DNF,DNF,DNF,DNF
Trefethen_2000,2000,2000,41906,DNF,DNF,CNO,CNO
steam3,80,80,928,8,1,8,874
mimo28x28_system,13251,13251,48737,DNF,DNF,CNO,CNO
steam1,240,240,3762,DNF,DNF,DNF,DNF
lshp_406,406,406,2716,DNF,DNF,DNF,DNF
init_adder1,1813,1813,11156,18,11,DNF,DNF
cryg2500,2500,2500,12349,DNF,DNF,DNF,DNF
cz308,308,308,3182,19,3,DNF,DNF
bibd_49_3,1176,18424,55272,DNF,DNF,DNF,DNF
lp_vtp_base,198,346,1051,16,1,DNF,DNF
fpga_dcop_09,1220,1220,5888,2,2,DNF,DNF
plat1919,1919,1919,32399,DNF,DNF,DNF,DNF
IG5-9,342,310,4570,DNF,DNF,DNF,DNF
IG5-8,156,158,1711,DNF,DNF,DNF,DNF
IG5-7,62,75,549,26,2,26,1347
IG5-6,30,43,251,18,1,18,1
delaunay_n11,2048,2048,12254,DNF,DNF,DNF,DNF
bibd_81_2,3240,3240,3240,0,2,0,1
GL7d25,2798,21013,81671,DNF,DNF,DNF,DNF
GL7d26,303,2748,7412,DNF,DNF,DNF,DNF
kineticBatchReactor_7,7968,7968,84508,18,3432,CNO,CNO
lock1074,1038,1038,51588,DNF,DNF,DNF,DNF
M20PI_n,1182,1182,2881,6,1,DNF,DNF
bp_1400,822,822,4790,32,2335,DNF,DNF
lshp_577,577,577,3889,DNF,DNF,DNF,DNF
bloweybq,10001,10001,69991,DNF,DNF,DNF,DNF
sstmodel,3345,3345,22749,DNF,DNF,DNF,DNF
lp_stocfor3,16675,23541,76473,14,16531,DNF,DNF
rbsa480,480,480,17088,DNF,DNF,DNF,DNF
lpi_box1,231,261,651,4,1,DNF,DNF
CAG_mat72,72,72,1012,13,1,13,321
lpi_mondou2,312,604,1208,4,1,DNF,DNF
meg4,5860,5860,46842,DNF,DNF,DNF,DNF
ch6-6-b2,2400,450,7200,DNF,DNF,DNF,DNF
spaceStation_14,1640,1640,24324,20,1532,CNO,CNO
spaceStation_11,1364,1364,18954,20,94,CNO,CNO
spaceStation_10,1272,1272,17478,DNF,DNF,CNO,CNO
spaceStation_13,1617,1617,23649,DNF,DNF,CNO,CNO
spaceStation_12,1410,1410,19728,20,167,CNO,CNO
LFAT5,14,14,46,4,0,4,1
deter0,1923,5468,11173,15,372,DNF,DNF
stufe,1036,1036,3736,DNF,DNF,DNF,DNF
ch4-4-b2,96,72,288,24,18544,DNF,DNF
ch4-4-b1,72,16,144,11,1,11,3
EX2,560,560,8736,DNF,DNF,DNF,DNF
EX3,2600,2600,71760,DNF,DNF,DNF,DNF
aug2d,29008,29008,76832,0,985,0,1
EX1,560,560,8736,DNF,DNF,DNF,DNF
ww_36_pmec_36,66,66,1194,29,2,DNF,DNF
deter1,5527,15737,32187,15,353,DNF,DNF
bcspwr10,5300,5300,21842,DNF,DNF,DNF,DNF
Pd,8081,8081,13036,0,35,DNF,DNF
Erdos02,5534,5534,16944,DNF,DNF,DNF,DNF
mk12-b2,13860,1485,41580,DNF,DNF,DNF,DNF
mk12-b1,1485,66,2970,DNF,DNF,DNF,DNF
M80PI_n1,4027,4027,9927,4,13,DNF,DNF
mk12-b5,10395,62370,62370,0,922,0,61
adder_dcop_29,1813,1813,11246,18,11,DNF,DNF
adder_dcop_28,1813,1813,11246,18,11,DNF,DNF
adder_dcop_23,1813,1813,11246,18,11,DNF,DNF
adder_dcop_22,1813,1813,11246,18,12,DNF,DNF
adder_dcop_21,1813,1813,11246,18,11,DNF,DNF
adder_dcop_20,1813,1813,11246,18,12,DNF,DNF
adder_dcop_27,1813,1813,11246,18,11,DNF,DNF
email,1133,1133,10902,DNF,DNF,DNF,DNF
adder_dcop_25,1813,1813,11246,18,11,DNF,DNF
adder_dcop_24,1813,1813,11246,18,11,DNF,DNF
orbitRaising_2,739,739,6526,8,3,CNO,CNO
swang1,3169,3169,20841,DNF,DNF,DNF,DNF
swang2,3169,3169,20841,DNF,DNF,DNF,DNF
orbitRaising_1,442,442,2906,8,1,CNO,CNO
orbitRaising_4,915,915,7790,16,22536,CNO,CNO
mesh2em5,306,306,2018,DNF,DNF,DNF,DNF
rdb3200l,3200,3200,18880,DNF,DNF,DNF,DNF
mhda416,416,416,8562,22,63,DNF,DNF
bfwa398,398,398,3678,DNF,DNF,DNF,DNF
ch,3700,8291,24102,DNF,DNF,DNF,DNF
n3c5-b5,210,252,1260,DNF,DNF,DNF,DNF
lp_nug07,602,931,4214,DNF,DNF,DNF,DNF
lp_nug06,372,486,2232,DNF,DNF,DNF,DNF
lp_nug05,210,225,1050,DNF,DNF,DNF,DNF
dwt_607,607,607,5131,DNF,DNF,DNF,DNF
relat7b,20500,1043,81355,DNF,DNF,DNF,DNF
lp_nug08,912,1632,7296,DNF,DNF,DNF,DNF
nasa2146,2146,2146,72250,DNF,DNF,DNF,DNF
jgl011,11,11,76,7,0,7,1
kineticBatchReactor_9,8115,8115,86183,18,62664,CNO,CNO
kineticBatchReactor_8,8052,8052,85194,18,5675,CNO,CNO
kineticBatchReactor_3,5082,5082,53219,18,2223,CNO,CNO
kineticBatchReactor_2,4361,4361,44840,18,846,CNO,CNO
kineticBatchReactor_1,2052,2052,20600,18,32,CNO,CNO
illc1850,1850,712,8758,18,3,DNF,DNF
kineticBatchReactor_6,7773,7773,82500,DNF,DNF,CNO,CNO
kineticBatchReactor_5,7641,7641,80767,18,31632,CNO,CNO
kineticBatchReactor_4,7105,7105,74869,18,58461,CNO,CNO
bcsstm19,817,817,817,0,1,0,1
laser,3002,3002,9000,4,102,DNF,DNF
bcsstm11,1473,1473,1473,0,1,0,1
bcsstm10,1086,1086,22092,DNF,DNF,DNF,DNF
bcsstm13,2003,2003,21943,DNF,DNF,DNF,DNF
bcsstm12,1473,1473,19659,DNF,DNF,DNF,DNF
oscil_dcop_50,430,430,1544,2,1,DNF,DNF
oscil_dcop_51,430,430,1544,2,1,DNF,DNF
oscil_dcop_52,430,430,1544,2,1,DNF,DNF
oscil_dcop_53,430,430,1544,2,1,DNF,DNF
lpi_bgetam,400,816,2537,DNF,DNF,DNF,DNF
dwt_66,66,66,320,4,0,4,119
cavity06,1182,1182,32747,DNF,DNF,DNF,DNF
cavity07,1182,1182,32747,DNF,DNF,DNF,DNF
cavity04,317,317,7327,48,690,DNF,DNF
cavity05,1182,1182,32747,DNF,DNF,DNF,DNF
cavity02,317,317,7327,48,705,DNF,DNF
cavity03,317,317,7327,48,5110,DNF,DNF
pcb1000,1565,2820,20463,40,26657,DNF,DNF
rdb5000,5000,5000,29600,DNF,DNF,DNF,DNF
cavity08,1182,1182,32747,DNF,DNF,DNF,DNF
cavity09,1182,1182,32747,DNF,DNF,DNF,DNF
GD98_a,16,29,50,0,0,INC,INC
GD98_c,112,112,336,16,254,DNF,DNF
GD98_b,121,121,207,0,0,0,1
cis-n4c6-b3,5970,1330,23880,DNF,DNF,DNF,DNF
cis-n4c6-b2,1330,210,3990,DNF,DNF,DNF,DNF
cis-n4c6-b1,210,21,420,15,2,15,36
Tina_AskCog,11,11,36,4,0,4,1
plat362,362,362,5786,DNF,DNF,DNF,DNF
t2dal_bci,4257,4257,37465,DNF,DNF,DNF,DNF
lp_pds_06,9881,29351,63220,DNF,DNF,DNF,DNF
lp_pds_02,2953,7716,16571,DNF,DNF,DNF,DNF
GD96_c,65,65,250,5,1,5,4949
GD96_b,91,20,193,3,0,3,1
GD96_a,1095,1095,1677,0,1,DNF,DNF
t2d_q9,9801,9801,87025,DNF,DNF,DNF,DNF
Trec9,47,200,2147,34,1,DNF,DNF
GD96_d,113,173,229,0,0,0,1
t2d_q4,9801,9801,87025,DNF,DNF,DNF,DNF
Trec6,6,14,40,5,0,5,1
Trec5,3,6,12,2,0,2,1
Trec4,2,2,3,1,0,1,1
Trec3,1,1,1,0,0,0,1
stormg2-8,4393,11322,28553,37,1840,DNF,DNF
poli_large,15575,15575,33074,DNF,DNF,DNF,DNF
494_bus,494,494,1666,12,16,DNF,DNF
lp_brandy,193,303,2202,DNF,DNF,DNF,DNF
oscil_dcop_27,430,430,1544,2,1,DNF,DNF
lpi_vol1,323,464,1646,23,19,DNF,DNF
zenios,2873,2873,27191,0,4,DNF,DNF
